revenue,gender,age,engaged_last_30,lifecycle, days_since_last_order ,previous_order_amount,3rd_party_stores
1064.32,,,,C,8.23,1419.076,0
383.88,1,53,0,C,3.9,1744.59,1
199,,,,C,11,1572.621,10
328,1,,0,C,22.06,1066.96,0
90.21,1,61,0,C,9.32,2807.672,4
29.99,0,96,0,A,0.97,687.97,0
66.98,,,,C,14.42,0,1
224.39,1,63,0,C,12.32,1084.35,3
30.97,,,,C,1.19,4524.992,2
717.84,1,50,0,B,2.58,5719.841,0
870.96,,,,C,15,1235.027,10
217.99,,,,C,5.58,6598.359,0
397.98,1,60,0,C,6.77,1410.99,0
237.48,,,,C,15.45,498.99,0
1045.98,1,50,0,B,2.23,4033,0
140,1,63,0,C,10.52,1898.127,0
229.99,,,,B,2.06,2387.65,0
47.98,,,,C,10.58,3165.463,2
99.98,1,38,0,A,0.87,2269,0
1394.02,,,,C,16.32,2617.194,0
168,1,64,0,A,0.55,6119.027,0
24.99,1,51,0,A,0.19,1462.93,0
57.98,,,,C,20.48,0,10
1363.99,1,61,0,C,14.52,743.94,10
118.67,1,54,0,B,1.94,1562.924,0
97.97,1,70,0,C,15.97,1646.42,10
56,,,,C,5.29,449,2
201.88,,,,A,0.68,1375.49,0
66.98,1,66,0,C,10.29,1756.601,4
79.99,,,,C,10.71,531.31,10
109.99,,,,C,18.19,2861.99,0
140,1,71,0,C,2.16,773.99,1
9.98,,,,C,1.71,6.99,10
59.99,1,71,0,C,3.06,2007.98,1
239,1,68,0,C,3.48,2817.646,2
1043.94,,,,C,0.23,0,10
159.99,,,,C,13.42,1036.39,2
1468.95,1,26,0,C,16.42,1393.99,1
239,,,,C,21.68,1419.484,10
1370.92,,,,C,12.9,7062.924,0
134.99,1,54,1,C,18.42,6081.32,10
66.98,1,48,0,C,6.03,2.95,2
87.26,1,93,0,B,3.1,2225.98,0
280,1,63,0,C,11.55,2031.49,10
697.97,1,59,0,C,3.55,229,1
742.49,1,37,0,C,18.97,868.19,10
529.99,1,70,0,A,0.74,2289.401,0
575.87,1,52,0,A,0.74,6871.318,0
93.96,1,65,0,A,0.32,3534.284,0
31.99,1,91,0,C,17.87,903.627,10
31.98,,,,C,5.65,0,2
59.98,1,,0,C,10.16,841.72,4
1112.17,,,,B,2.55,1591.77,0
984.65,1,62,0,A,0.45,2184.621,0
80.95,1,81,0,C,9.39,0,10
1036.78,,,,C,22.42,0,10
84.56,1,68,0,C,8.26,935.002,0
199.47,1,88,0,C,3.71,478.99,0
239,1,41,0,B,4.87,3321.94,0
549,,,,C,17.03,3613.818,0
787.89,1,57,0,C,16.03,1941.155,10
239,,,,C,17.35,6329.804,0
298,1,46,0,A,0.16,829.97,0
91.95,,,,C,15.45,3225.051,10
82.99,1,87,0,C,21.32,4620.47,0
89.99,,,,C,18.52,766.74,2
134.99,,,,C,6.29,299.99,5
69.99,,,,B,3.35,787,0
814.98,1,52,0,C,12.32,1214.99,4
855.17,1,71,0,C,23.71,752,10
36.98,1,58,0,C,15.84,1864.94,2
445.98,1,48,0,C,14.58,7297.85,0
599.28,1,84,0,C,23.68,1061.437,10
54.99,1,54,0,C,6.48,4727.442,0
314.99,,,,B,1.55,0,0
1824.84,,,,B,2.94,5391.33,0
224.82,1,57,0,C,5.55,4224.532,2
968.96,1,46,0,C,16.03,1059.01,1
89.95,,,,C,2.84,1022.202,10
925.97,1,50,0,C,11.29,3563.54,2
57.98,1,88,0,C,11.39,0,10
107.95,1,78,0,C,9.87,840.95,1
49.98,1,63,0,A,0.45,1623.964,0
1866.89,,,,C,6.06,3314.71,0
109,,,,A,0.77,1899.92,0
73.96,,,,B,1.29,2006.031,0
643.94,,,,C,9.84,183.01,0
1499.98,1,76,0,C,8.06,3277.97,0
549.99,1,56,0,C,12.23,4717.134,5
169.99,,,,B,3.35,3539.92,0
348.95,,,,C,7.29,3650.96,2
3552.39,1,50,0,A,0.13,3357.22,0
125.99,1,73,0,C,10.45,569.95,2
921.5,1,84,0,B,4.97,11597.9,0
119.99,,,,B,0.97,0,0
691.86,,,,C,9.1,5249.694,0
109.99,1,,0,A,0.71,5.9,0
1348.11,1,44,0,C,15.39,879.99,4
1227.01,1,56,0,B,2.74,1436.429,0
319.95,1,48,0,B,3.94,723.98,0
87.26,,,,C,23.68,709.469,10
257.99,0,69,0,C,2,463.99,10
1623.6,,,,C,5.65,4075.98,0
139.99,1,62,0,C,6.29,3984.035,4
36.98,1,65,0,C,14.77,2746.97,1
51.98,1,60,0,C,3.13,4139.208,10
189.99,,,,C,8.26,917.99,0
1562.37,1,47,0,A,1,5613.404,0
71.18,1,57,0,B,2.65,2350.18,0
64.99,1,52,0,C,10.42,3548.36,10
66.98,,,,C,11.32,2143.912,10
1049.99,1,49,0,B,1.32,9267.822,0
348.95,1,72,0,B,1.35,1499.89,0
14.99,1,57,0,B,3.32,2274.38,0
319.98,,,,C,2.26,188.95,0
119.29,,,,C,11.84,3474.431,0
101.94,1,54,0,A,0.35,284.94,0
129,,,,C,3.32,544,1
1197.99,1,55,0,C,6.16,3167.464,0
589.28,1,87,0,C,11.19,2516.18,4
69.99,1,70,0,C,15.13,11597.9,2
29.97,1,20,0,C,3.06,3035.591,1
59.99,1,87,0,C,2.32,4320.44,1
253.97,1,67,0,A,0.26,3980.094,0
1259.11,1,46,0,C,18.61,2123.577,10
2745.52,,,,C,14.58,5629.341,0
907.88,1,58,0,B,3.13,388.43,0
129.99,1,66,0,B,1.52,3188.01,0
66.98,1,77,0,C,7.97,0,3
988.59,,,,C,15.45,2315.88,5
30.99,1,60,0,A,0.84,1878.62,0
3581.88,,,,B,2.03,1668.482,0
372.65,1,,0,B,1.16,0,0
79.96,1,80,0,B,1.68,1741.621,0
513.49,,,,C,10.26,2110.99,10
469.98,1,61,0,A,0.55,1248.91,0
142.48,1,57,0,C,12.32,1798.041,0
81.97,1,43,0,B,3.19,1675.98,0
427.96,,,,B,1.87,500.99,0
802.98,1,57,1,C,18.23,2632.181,0
1180.55,1,52,0,C,14.84,3507.414,10
1685.93,,,,C,10.03,1149.617,10
255.068,1,64,0,C,21.1,5011.812,0
603.4,,,,C,12.94,1235.49,2
1125.28,1,61,0,C,11.74,1932.147,0
17.99,1,63,0,B,4.35,2330.07,0
1919.03,1,56,0,C,23.71,5669.792,1
103.96,1,65,0,C,20.16,1810.121,0
115.6,,,,A,0.71,4877.93,0
269.95,1,74,0,C,11.23,1800.107,0
749.99,1,55,0,C,7.26,11597.9,0
989,1,51,0,B,2.61,11597.9,0
149.99,1,,0,B,1.45,641.97,0
277.95,,,,B,3.87,788.99,0
59.99,,,,C,9.32,577,0
39.99,0,72,0,C,14.29,721.987,0
107.99,,,,C,20.19,776,0
579.99,1,59,0,C,10.48,1529.474,0
87.26,,,,C,3.55,1698.712,1
4794,1,55,0,A,0.13,8081.04,0
66.98,1,63,0,C,1.77,94.98,3
136,1,,0,C,19,3027.45,10
519,1,60,0,C,8.06,4738.072,5
105.96,,,,B,1.03,0,0
129.94,1,57,0,C,16.35,1409.819,10
66.49,1,91,0,C,9.32,1443.712,4
1139.74,1,59,0,C,4.16,2299.67,8
99.98,,,,B,2.84,2027.654,0
159.99,,,,C,6.19,3876.264,2
79.99,,,,C,6.16,0,2
164.95,1,74,0,B,2.55,4841.367,0
937.6,1,62,0,C,20.9,6712.454,0
381.92,1,48,0,B,4.29,2234.91,0
193.16,1,48,0,C,11.45,5050.522,2
152.94,,,,C,11.55,0,10
89.99,1,90,0,A,0.13,1856.18,0
1633.82,1,41,0,A,0.65,7245.503,0
1275.73,1,66,0,C,16.97,1261.41,0
16.99,,,,C,6.39,5637.08,0
788.95,,,,C,13.9,6635.547,1
1029.98,1,38,0,C,4.45,8006.825,1
119.99,,,,C,12.45,3215.47,5
139.99,,,,A,0.29,731.99,0
1077.28,,,,C,19.29,7419.287,10
19.98,1,44,0,C,4.94,5186.232,1
508.79,1,93,0,C,18.65,850.99,2
19.99,1,61,0,C,6.65,2698.835,3
229.6,1,62,0,C,10.94,8272.601,1
315.6,,,,C,13.23,352,0
668.96,1,67,0,C,12.74,0,5
199.99,1,46,0,A,0.58,1982.358,0
929.38,,,,B,2.94,6336.117,0
791.86,1,78,0,B,2.81,0,0
75.99,,,,A,0.29,2145.184,0
64.99,1,40,0,C,3.29,1610.229,1
139.98,,,,A,0.87,2627.39,0
140,,,,C,11.23,1139,10
129.99,,,,A,0.19,2726.55,0
67.97,,,,C,5.97,158.93,2
5784.03,1,57,0,A,0.13,11597.9,0
855,,,,B,3.39,6439,0
212.404,,,,C,16.06,1499.611,0
258,1,71,0,C,3.45,988.58,10
399.99,1,50,0,C,4.29,232.98,1
59,,,,C,13.52,514.98,5
29.99,1,58,0,C,7.84,1914.19,2
122.97,1,44,0,B,2.35,4397.67,0
86.98,,,,A,0.35,2504.99,0
1112.95,1,55,0,C,13.35,2735.896,0
74.99,1,62,0,C,1.81,2429.41,10
19.99,,,,C,8.52,1364.53,0
1641.98,,,,B,2.29,4989.256,0
110,,,,C,11.39,1329.66,4
29.99,1,54,0,C,0.26,4910.48,2
59.99,,,,C,16.26,684.97,0
157.96,1,88,0,C,10.74,3652.892,0
228.99,1,59,0,C,11.71,732.97,10
104.39,1,69,0,B,4.42,1956,0
44.73,,,,B,1.13,678.99,0
29.99,1,40,1,C,11.65,1848.424,1
69.99,1,62,0,C,4.77,716.95,1
101.67,1,69,0,C,4.45,2303.509,1
203.34,1,84,0,B,1.87,1925.486,0
97.97,1,59,0,C,9.13,1334.8,3
125.97,1,97,1,C,19.61,1308.436,10
37.99,1,87,0,C,21.58,1338.94,0
89,,,,C,4.35,3693.36,1
239,1,62,0,C,7.52,431.99,3
179,,,,C,6.48,1176.95,0
59,,,,C,7.03,6489.79,0
349.99,1,53,0,C,19.23,5847.687,0
39.98,1,63,0,C,22.1,733.84,10
177.817,1,65,0,C,6.23,1068.97,2
35.99,,,,C,1.52,72.71,10
24.99,,,,C,23.42,754.935,10
27.99,1,43,0,C,5.58,2986.401,10
57.98,,,,C,23.71,805.469,10
37.98,1,67,0,C,8.29,716.97,0
738.96,1,72,0,C,11.23,1354.21,0
59.99,1,58,0,C,4.39,6.99,1
66.98,1,63,0,C,7.52,900.98,1
149.99,1,52,0,C,12.23,3432.909,0
74.98,0,51,0,A,0.13,1813.527,0
113,,,,C,9.48,2346.98,0
613.97,1,41,0,C,20.35,1017.75,3
24.99,1,87,0,B,1.71,2880.56,0
698.97,1,78,0,C,14.87,1732.221,0
97.98,1,51,1,A,0.26,355.98,0
1190.95,1,44,0,C,10,2984.521,0
839.96,1,34,0,A,0.71,5675.018,0
87.26,1,50,0,B,3.58,1440.3,0
299.98,1,43,0,B,2.06,5510.11,0
57.98,1,54,0,C,3.94,0,1
292.99,1,59,0,C,6.52,1385.31,0
2699,1,56,0,C,12.16,5542.467,0
71.18,1,97,0,C,9.9,1370.919,5
147.92,1,58,0,C,6.61,4868.632,5
76.98,1,46,0,C,18.39,2306.49,0
786.05,1,68,0,A,0.45,1452.178,0
73.88,,,,C,17.48,2876.81,10
149.99,,,,B,2.52,1781.25,0
136.671,,,,B,2.94,1462.702,0
634.19,1,88,0,C,6.29,5815.096,2
3001.98,1,45,0,C,11.81,3143.839,1
369.99,1,62,0,B,2.87,446.99,0
199.98,,,,C,21.52,2541.924,0
127.97,,,,B,1.19,2439.479,0
139.98,1,59,0,C,8.26,1668.99,0
349.99,,,,A,0.39,4752.16,0
34.99,,,,A,0.84,2816.71,0
389.96,1,35,0,B,1.26,1828.4,0
1469.95,,,,A,0.52,3180.779,0
4.99,0,34,0,C,6.45,0,2
700.79,1,60,0,B,1.48,1414.15,0
129,,,,C,8.06,0,3
1592.54,1,51,0,B,2.19,3756.107,0
55.98,1,56,0,B,3.87,539.97,0
129,,,,C,10.87,625.98,4
29.74,,,,C,18.48,3519.6,2
99.99,,,,B,3,6485.794,0
584.98,1,69,0,B,2.16,6594.266,0
1016.57,,,,A,0.48,4902.631,0
36.98,1,50,0,C,5.58,139.99,0
99.99,1,41,0,B,2.87,4431.408,0
104.4,1,44,0,C,0.42,0,10
128.817,1,78,0,C,5.29,2031.92,0
119.99,,,,C,8.39,2857.485,0
110.99,1,,1,C,5.39,0,2
15.99,1,68,0,C,0.52,9790.094,3
458.97,1,57,0,B,2.26,3128.24,0
979.99,1,28,1,B,2.39,3625.31,0
128.96,1,68,0,B,2.58,5440.932,0
924.26,1,49,0,B,1.29,5539.657,0
107.82,,,,C,16.35,501.114,10
179,1,34,0,C,7.1,1101.91,2
33.98,1,32,1,C,3.39,792.33,1
860.15,1,51,1,C,9.26,1787.99,0
290.49,1,59,0,A,0.13,3809.204,0
124.99,,,,A,0.61,2243.22,0
267.99,1,38,0,C,3.97,0,1
38.98,1,40,0,C,7.45,517.61,3
139.97,0,40,0,A,0.23,715.93,0
821.39,,,,C,17.68,668,0
19.98,1,58,0,B,1.94,1440.98,0
276.552,,,,C,11.13,1981.884,0
129,1,29,0,C,23.71,490.99,2
758.96,1,67,0,C,8.61,2829.27,0
1153.97,1,69,0,B,4.19,5713.651,0
87.26,1,76,0,C,9.32,0,4
239,1,64,0,C,12.87,1672.98,10
109.95,1,57,0,C,3.71,1000.17,0
249.95,1,77,0,C,5.39,1325.577,2
105.96,1,55,1,C,8.32,58.52,10
179,1,50,0,C,16.23,1723.49,10
60.27,,,,C,19.58,588,10
288,1,63,0,C,3.48,1894.94,10
748.98,,,,B,2.13,2553.11,0
17.99,1,72,0,C,2.52,2878.591,0
89,,,,C,7,2988,1
72.88,1,78,0,C,9.68,1437.387,0
190.402,1,69,0,C,12.13,508.99,0
31.98,1,55,0,B,2.1,0,0
109.99,,,,C,9.39,2167.97,0
96.96,1,51,0,B,1.13,11597.9,0
530,,,,C,18.71,495.08,0
115.99,1,49,0,C,5.77,8307.511,0
51.97,1,86,0,B,3.9,700.97,0
59.99,1,61,0,C,5.32,828.89,2
39.99,0,31,0,A,0.13,313.59,0
140,1,48,0,B,4.84,1004.9,0
488.97,1,64,0,C,5.32,5042.69,0
92.95,1,59,0,C,13.35,5662.584,2
837.96,,,,C,11.58,1161.45,5
813.97,1,65,0,B,3.81,3406.591,0
1023.68,,,,B,1.26,3108.122,0
199,,,,C,5.97,1375.372,10
59.99,,,,A,0.13,3298.557,0
299.99,,,,C,19.65,1882.95,2
538.98,,,,C,11.45,3257.43,1
37.98,,,,C,13.1,3877.382,0
518.79,,,,B,3.48,2016.73,0
207.99,1,34,0,C,2.84,1062.99,10
39.99,,,,A,0.9,350.99,0
988,,,,C,13.06,593.99,10
21.99,1,41,0,C,18.81,0,8
597.99,1,59,0,A,0.13,654.49,0
253.16,1,50,0,A,0.19,2993.981,0
413.45,1,55,0,C,23.71,3045.827,0
675.66,,,,B,4.55,524.64,0
32.99,1,44,0,C,15.13,3500.98,3
387.99,,,,A,0.55,1088.97,0
924.87,1,67,0,C,5.23,2364.4,0
119.99,,,,C,9.26,3762.66,0
89.98,1,59,0,B,1.61,812.98,0
89.99,1,66,0,C,6.84,1617.258,2
237.49,,,,A,0.52,0,0
69.99,,,,C,12.29,1654.96,5
149.99,1,62,0,C,22.9,4468.96,3
1118,,,,C,3.42,430.99,1
1495.96,,,,A,1,5144.147,0
142.16,1,74,0,C,5.58,1016.66,2
772.37,1,39,1,C,5.94,1413.187,1
647.99,,,,C,22.65,7284.618,0
239,,,,C,2.42,1139.97,10
391.99,,,,B,1.32,278.3,0
99.99,1,57,0,C,2.42,599,0
258,,,,C,19.94,1160.99,10
334.13,,,,A,0.9,2152.98,0
140,1,73,0,C,6.1,3610.141,1
69.99,,,,C,10.29,2117.38,2
116.99,1,45,0,C,11.39,451.98,0
928.97,1,46,1,B,3.16,10228.21,0
239,,,,C,10.68,2659.99,2
1122.98,,,,B,1.84,2680.424,0
239,1,72,0,C,8.23,890.99,10
108.47,1,62,0,C,17.87,0,4
89.96,,,,B,1.87,3676.408,0
258,,,,C,9.74,815.79,10
84.99,1,68,0,B,4.97,2880.97,0
129,,,,C,5.52,687,2
119,,,,C,21.94,1592.737,10
116.06,1,90,0,C,0.23,706.98,3
258,,,,C,5.52,791.99,0
102.96,1,83,0,B,4.48,1411.93,0
99.17,,,,C,6.16,0,2
58.13,,,,A,0.58,78.99,0
151.98,1,69,0,C,2.26,0,0
27.99,,,,C,11.74,2444.437,2
94.5,1,81,0,A,0.16,2832.77,0
27.99,,,,C,16.29,2469.541,10
110,1,61,1,A,0.35,3780.635,0
76.95,,,,C,6.81,9421.658,0
304.921,,,,C,10.48,978.98,1
37.98,1,82,0,C,4.19,2886.644,4
179,,,,C,12.74,3613.542,0
1013.11,,,,B,1.35,1933.93,0
704.38,1,67,0,C,20.19,1025.61,10
140,1,38,0,C,8.9,2110.97,0
953.31,,,,A,0.81,772.94,0
135.24,1,64,0,C,13.23,0,1
898.36,,,,A,0.26,1422.456,0
812.23,,,,C,11.29,4150.9,0
1077.94,1,77,1,C,5.65,11597.9,0
298.71,1,64,0,B,1.48,3305.981,0
159.96,1,48,0,C,23.71,1963.623,1
127.98,,,,C,4.29,943.857,10
116.06,,,,C,9.61,3.95,0
225.728,1,52,0,C,11.48,2703.611,10
440.99,,,,B,3.13,10620.26,0
179,1,70,0,C,17.81,2453.96,1
97.97,,,,C,8.39,2798.74,0
156.99,1,45,0,C,20,9069.176,1
559.99,1,61,0,C,18.23,3813.797,2
294.99,,,,C,10.77,7731.267,0
279.96,1,67,0,C,5.77,7925.072,2
110,,,,C,11.06,6.99,10
20.99,,,,C,4.9,3385.779,2
6550.94,1,57,0,B,1.29,8177.25,0
62.37,1,57,0,C,7.77,2832.727,0
417.98,,,,C,10.52,684.93,0
78.98,1,39,0,C,15.48,697.35,5
55.97,1,62,0,C,3.1,1794.1,3
303.17,,,,C,6.23,1840.417,0
136.33,,,,C,12.16,449.99,0
639.39,,,,C,9.52,14.99,4
488.94,1,61,0,C,0.13,1180.58,1
3049.99,,,,B,3.39,1784.75,0
139.99,1,56,0,A,0.58,3632.855,0
454.98,1,74,0,C,8.48,5125.014,0
647.97,1,60,0,C,14.74,3605.74,6
30.99,,,,B,4.87,4230.802,0
399.99,,,,A,0.9,7093.689,0
157.97,1,65,0,B,3.35,1019.57,0
37.98,1,54,0,C,12.1,2000.94,4
97.97,,,,C,12.81,84.99,0
497.99,,,,C,10.74,932.98,0
546.97,1,70,0,C,8.68,1338.89,2
1375.83,1,47,0,C,22.39,3099.83,0
734.86,,,,B,2.9,2886.06,0
105.94,,,,B,1.77,471.98,0
379.99,,,,C,21.13,784.94,10
280,1,62,0,C,10.97,3127.83,1
853.32,1,56,0,C,6.94,1523.59,0
997.99,1,52,0,C,2.77,1407.54,1
549.79,1,72,0,A,0.39,11597.9,0
2281.11,,,,C,12.71,2285.16,0
369.99,1,90,0,C,9.81,1722.684,4
680.17,1,49,0,C,18.35,569.98,0
37.98,1,58,0,B,1.77,1337.98,0
399.69,1,55,0,C,5.52,1780.48,0
90.94,1,61,0,C,3.26,2468.91,0
52.97,1,91,0,A,0.48,582.98,0
449.98,1,56,0,C,11.23,3499.851,4
1192.49,1,67,0,C,22.77,0,0
118.76,1,67,0,C,9.61,1592.99,4
71.98,,,,C,14.97,443.99,6
1592.94,,,,C,11.65,7.9,10
849.93,1,87,0,C,18,4218.297,5
90.97,,,,B,1.23,8181.39,0
260.303,,,,C,23.29,962.98,10
48.98,,,,B,1.65,2181.56,0
119.99,1,62,0,C,7.39,1789.98,3
933.82,1,50,0,C,9.94,1395.299,4
19.98,,,,A,0.55,2391.2,0
428.99,1,41,0,B,1.81,2773.309,0
723.99,,,,C,13.87,6425.612,2
19.99,1,55,1,C,8.52,1034.604,4
119.99,,,,C,6.35,5082.437,0
59.99,,,,C,5.06,1459.39,0
140,1,76,0,C,6.32,1394.002,1
40.99,1,58,0,A,0.23,1519.02,0
772.97,1,55,0,A,0.84,5158.321,0
538.97,1,67,0,C,0.13,400.99,1
549.49,1,47,0,C,5.13,6451.888,10
1289.17,1,52,0,C,23.26,1011.577,10
421.29,1,74,0,B,1.87,487.98,0
1233.97,1,59,0,C,8.13,1224.7,0
321.41,0,67,0,C,14.87,3077.34,10
219.98,1,51,0,C,6.29,7160.741,0
1077.96,,,,C,14.48,1430.1,0
35.98,,,,C,6.1,1340.75,0
77.08,1,66,0,B,2,721.45,0
120.56,1,69,0,C,12.19,49.99,5
415.99,,,,C,5.13,2597.857,2
938.95,1,70,0,B,1.32,3010.614,0
227.98,,,,A,0.52,1656.084,0
28.99,,,,B,2.81,1117.614,0
73.96,,,,C,12.39,109.99,3
149.99,,,,C,5.42,5163.036,0
647.39,1,55,0,A,0.29,3384.86,0
803.98,,,,C,13.23,1381.99,2
1746.12,,,,C,19.23,4764.456,10
587.99,,,,C,6.52,2960.53,0
1698.01,,,,B,4.65,1005.16,0
88.97,1,40,0,C,8.19,2181.587,0
879.99,,,,C,6.94,3254.9,3
122.98,,,,C,5.45,653.98,0
1451.26,1,40,0,B,1.45,7730.292,0
1171,,,,C,11.94,4639.306,0
45.99,1,48,0,A,0.45,11287.46,0
578.96,,,,A,0.19,2566.03,0
69.99,1,66,0,C,13.1,1047.99,5
769.98,1,56,0,C,18.52,0,0
587.96,,,,C,18.81,2130.264,1
96.96,1,87,0,C,2.29,664.919,0
289,1,85,0,C,5.55,6.99,2
576.97,,,,C,12.65,2304.119,0
259.97,1,59,0,C,23.23,2948.54,0
164.99,1,52,0,C,11.97,0,5
121.49,1,51,0,C,14.23,1514.371,1
139.99,1,64,0,C,11.29,4075.547,0
239,1,97,0,C,17.16,1027.39,10
101.67,,,,C,13.23,1569.48,0
119.96,1,73,0,C,6.06,3421.78,0
140,1,76,0,C,6.39,2384.97,3
25.99,1,66,0,B,2.61,2178.137,0
79.99,1,59,0,C,8.81,321.99,0
442.97,1,50,0,C,11.13,598.577,0
109.99,1,69,0,C,4.65,0,7
472.63,1,49,0,B,4.03,10630.22,0
41.98,1,43,0,A,0.13,7591.557,0
143.804,,,,C,11.13,546.99,10
34.99,1,36,0,B,1.13,0,0
175.353,,,,C,13.06,660.5,0
26.99,1,79,0,C,7.39,809.061,3
19.98,,,,C,6.39,503.31,1
770.91,,,,C,18.61,2731.86,0
22.99,1,67,0,A,0.26,1291.426,0
647.99,,,,C,6.58,3504.742,2
2177.96,1,61,0,C,6.26,1460.98,2
88.17,,,,B,2.65,3166.78,0
133.96,1,81,0,B,3.23,2995.98,0
35.98,1,76,0,C,7.81,615.89,3
97.97,1,67,0,C,2.55,2706.567,1
66.98,1,59,0,C,6,679.88,2
832.02,,,,C,11.35,1270.935,0
639.98,,,,B,3.35,5548.329,0
2333.98,,,,C,22.26,3882.18,10
279.96,1,43,0,B,3.29,1316.544,0
110.98,1,75,0,C,12.29,2168.511,0
517.19,0,58,0,B,4.77,2551.997,0
16.14,0,37,0,C,23.13,1116.724,10
70.88,1,60,0,A,0.74,2.95,0
674.96,,,,C,7.84,2229.114,1
174.54,1,90,0,C,7.58,1927.95,3
644.98,1,64,0,C,10.9,1850,0
429.94,,,,B,1.19,3370.04,0
75.99,,,,C,22.87,0,10
549.99,,,,C,22.13,1452.559,0
455.97,,,,C,4,1589.96,1
56,,,,C,5.48,4618.53,10
55.99,,,,C,2.87,0,2
243.14,,,,B,1.29,604.36,0
30.99,,,,C,4.29,731.09,1
27.99,0,63,0,C,10.39,2185.508,0
63.99,,,,C,6.9,2.95,10
252.97,,,,C,6.03,979.93,2
1212.29,1,63,0,C,9.65,2076.24,10
143.48,,,,C,5.06,7552.051,0
258,,,,B,2.42,3059.14,0
74.99,1,46,0,C,13.81,2912.119,2
1440.48,1,84,0,C,10.42,1242.97,0
186.98,,,,C,2.9,1251.571,1
1262.26,1,78,0,C,19.94,1125.894,5
209.97,1,94,0,A,0.58,797.5,0
69.99,1,81,0,B,3.55,10954.24,0
169.99,,,,C,16.03,1712.459,3
3210.96,,,,C,9.84,3982.98,0
44.98,1,87,0,C,16.16,1466.641,5
66.98,1,61,0,C,5.26,577.9,0
173.63,,,,C,11.19,548.8,10
56,1,62,0,C,14.74,713.4,1
290.84,1,59,0,A,0.26,2248.99,0
327.98,,,,C,8.52,93.98,0
21.99,1,65,0,B,3.26,1245.257,0
279.73,1,62,0,C,14.68,2594.99,1
228.99,1,54,0,C,8.39,1711.459,0
80.66,1,74,0,B,1.26,1093.86,0
1140.81,1,60,0,B,3.74,2844.03,0
112.46,1,65,0,B,1.77,2709.61,0
748.96,1,63,0,C,21.03,3681.3,0
638.97,0,47,0,B,4.48,6299.97,0
71.96,1,47,0,B,1.9,1019.184,0
139.98,1,,0,C,3.1,2918.606,1
59.99,1,70,1,C,17.29,4124.731,5
1855.33,1,67,0,C,7.48,2281.591,10
39.98,,,,B,2.84,5113.624,0
117.98,,,,A,0.19,69.99,0
2237.95,1,68,0,B,2.65,7831.97,0
60.27,1,50,0,C,10.1,793.537,10
693.87,,,,C,16.13,5932.48,0
265.96,1,71,0,C,17.81,314.99,0
729.99,,,,C,5.71,243.31,0
799.99,0,51,0,C,8.1,6158.414,0
700.77,1,76,0,C,20.65,3470.835,2
74.98,1,80,0,C,7.06,1693.4,0
1994,1,48,0,C,11.16,23.99,2
426.93,1,44,0,C,3.13,2294.2,1
140,1,42,0,C,11.23,2742.627,10
244.99,1,55,0,C,19.23,6692.161,3
1055.85,,,,C,22.9,1438,4
61.97,0,81,0,C,5.84,2387.788,0
161.94,,,,C,11.9,421.537,10
110,1,68,0,C,11.52,1386.962,0
1167.04,1,54,1,C,23.68,4435.854,10
239,,,,C,13.65,981.102,2
110,,,,C,6.9,8102.474,0
382.91,1,72,0,C,9.87,2111.98,10
3599,,,,C,13,2608.99,0
812.36,0,59,0,A,0.65,1958.8,0
440.99,,,,A,0.13,1185.722,0
37.99,1,62,0,B,1.52,3722.734,0
87.26,,,,C,21.48,1042.9,10
79.99,,,,C,16.42,563.99,0
49,1,95,1,B,1.97,5780.581,0
26.99,0,78,1,C,6.35,0,1
534.99,1,45,0,C,8.97,1197.98,0
588.97,1,59,0,B,2.61,0,0
648.95,1,62,0,C,3,3734.605,1
27.99,1,51,1,A,0.94,11597.9,0
219.95,,,,A,0.13,657.99,0
61.98,1,76,0,C,6.1,2572.484,1
15.99,1,85,0,C,3.97,1047.88,1
1,,,,C,20,545.287,10
36.98,,,,C,7.77,854.982,3
1632.93,1,61,0,C,19.32,0,0
98.97,1,87,0,C,8.58,6890.29,2
559.98,1,58,0,B,3.19,898.99,0
852.35,1,42,0,C,10.58,727.98,0
29.99,1,78,0,C,1.9,0,2
15.99,,,,C,14,1557.97,5
794.27,1,57,0,C,16.35,1592.61,7
449.99,1,68,0,C,17.32,1002.7,0
54.97,1,49,0,C,15.45,1554.407,6
308.97,1,61,0,C,21.35,808.912,1
151.98,,,,C,3.74,928,7
192.12,1,77,1,C,7.68,3670.08,2
89.99,,,,C,4.26,5172.6,1
254.63,,,,B,1.94,1985,0
528.99,,,,C,12.65,1461.397,10
1298.01,1,48,0,B,4.29,3317.771,0
798.99,,,,C,10.74,5545.338,10
1,1,39,0,C,12.06,2516.94,4
292.98,1,49,0,C,12.03,584.97,0
59.99,1,69,0,C,20.97,19.98,10
457.88,1,39,0,C,5.29,189,10
239,,,,C,2.74,2520.122,1
89,,,,C,13.48,580.99,0
87.26,1,66,0,B,2.9,993.8,0
179.98,,,,A,0.29,0,0
777.94,,,,C,6.97,659.99,0
92.96,,,,C,2.81,3192.482,1
39.99,,,,A,0.35,1310.557,0
59.99,,,,C,2.58,506.98,10
109.99,1,45,0,C,2.1,8,0
1090.89,1,48,1,C,6.74,1633.314,0
119.98,1,60,0,B,1.71,1932,0
493.97,,,,C,17.26,1031.97,10
53.18,1,81,0,C,7.65,3027.55,0
61.99,1,52,0,C,4.68,1318.001,2
