store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
21,北京,线下,Male,>=60,Weekend,T恤,1,79,1,1,49
231,广州,线下,Male,25-29,Weekend,袜子,1,27,1,1,9
649,杭州,线下,Female,25-29,Weekday,牛仔裤,2,398,2,2,69
231,广州,线下,Female,45-49,Weekday,袜子,1,20,1,1,9
649,杭州,线下,Male,30-34,Weekend,牛仔裤,1,149,1,1,69
207,上海,线上,Female,30-34,Weekend,T恤,1,79,1,1,49
19,南京,线下,Female,20-24,Weekday,短裤,1,39,1,1,19
21,北京,线下,Female,50-54,Weekend,T恤,1,59,1,1,49
616,成都,线下,Male,20-24,Weekday,T恤,1,79,1,1,49
207,上海,线上,Male,<20,Weekday,T恤,1,79,1,1,49
616,成都,线下,Female,35-39,Weekend,牛仔裤,1,19,1,1,69
70,深圳,线下,Male,>=60,Weekday,当季新品,1,199,1,1,59
91,武汉,线上,Male,25-29,Weekend,T恤,1,99,1,1,49
70,深圳,线下,Female,50-54,Weekday,袜子,2,138,2,2,9
831,杭州,线下,Female,30-34,Weekend,配件,4,336,4,4,29
437,重庆,线下,Male,35-39,Weekday,运动,2,158,2,2,49
248,杭州,线下,Male,35-39,Weekday,T恤,2,138,2,2,49
207,上海,线上,Male,40-44,Weekday,牛仔裤,1,199,1,1,69
575,杭州,线下,Female,30-34,Weekday,当季新品,1,47,1,1,59
738,深圳,线下,Female,35-39,Weekday,T恤,1,79,1,1,49
669,重庆,线下,Male,25-29,Weekday,袜子,1,26,1,1,9
32,武汉,线上,Female,40-44,Weekday,T恤,1,149,1,1,49
480,重庆,线下,Male,40-44,Weekday,T恤,1,158,1,2,49
207,上海,线上,Female,35-39,Weekday,当季新品,1,49,1,1,59
20,深圳,线下,Male,20-24,Weekend,T恤,1,149,1,1,49
91,武汉,线上,Female,>=60,Weekend,牛仔裤,1,39,1,1,69
669,重庆,线下,Female,20-24,Weekend,当季新品,2,398,2,2,59
248,杭州,线下,Female,20-24,Weekend,当季新品,22,4110,23,26,59
369,广州,线下,Female,35-39,Weekend,T恤,4,153,4,4,49
648,西安,线下,Male,20-24,Weekend,T恤,1,79,1,1,49
648,西安,线下,Female,40-44,Weekday,短裤,1,79,1,2,19
575,杭州,线下,Female,25-29,Weekend,短裤,1,39,1,1,19
20,深圳,线下,Female,40-44,Weekday,T恤,1,79,1,1,49
323,武汉,线下,Male,40-44,Weekday,T恤,1,79,1,1,49
137,西安,线上,Female,30-34,Weekday,当季新品,1,79,1,1,59
437,重庆,线下,Male,30-34,Weekend,短裤,1,33,1,1,19
420,广州,线上,Female,>=60,Weekday,牛仔裤,1,59,1,1,69
369,广州,线下,Male,30-34,Weekend,短裤,1,40,1,1,19
605,成都,线下,Male,25-29,Weekend,配件,3,297,3,3,29
360,成都,线下,Male,30-34,Weekday,T恤,2,158,2,2,49
658,深圳,线下,Female,35-39,Weekend,毛衣,1,149,1,1,99
437,重庆,线下,Male,30-34,Weekend,袜子,1,26,1,1,9
91,武汉,线上,Male,35-39,Weekend,T恤,1,199,1,1,49
336,西安,线下,Female,40-44,Weekend,牛仔裤,1,149,1,1,69
420,广州,线上,Male,30-34,Weekday,T恤,1,59,1,1,49
207,上海,线上,Female,45-49,Weekend,T恤,1,59,1,1,49
831,杭州,线下,Male,30-34,Weekday,当季新品,1,54,1,1,59
616,成都,线下,Male,>=60,Weekday,T恤,1,99,1,1,49
658,深圳,线下,Female,25-29,Weekend,短裤,3,198,3,5,19
658,深圳,线下,Female,20-24,Weekend,T恤,2,158,2,2,49
148,深圳,线下,Female,40-44,Weekend,T恤,1,99,1,1,49
146,杭州,线下,Male,>=60,Weekend,T恤,1,99,1,1,49
70,深圳,线下,Female,20-24,Weekday,袜子,1,19,1,1,9
312,杭州,线下,Male,35-39,Weekday,短裤,1,40,1,1,19
669,重庆,线下,Female,30-34,Weekday,牛仔裤,1,99,1,1,69
248,杭州,线下,Female,30-34,Weekend,短裤,2,80,2,2,19
520,杭州,线下,Female,25-29,Weekday,当季新品,3,227,3,3,59
70,深圳,线下,Female,30-34,Weekend,牛仔裤,2,78,2,2,69
46,武汉,线下,Female,25-29,Weekday,T恤,3,264,3,3,49
208,重庆,线下,Female,30-34,Weekday,T恤,3,197,3,3,49
255,杭州,线下,Female,35-39,Weekend,当季新品,1,145,1,1,59
21,北京,线下,Female,25-29,Weekend,T恤,1,99,1,1,49
520,杭州,线下,Female,30-34,Weekend,当季新品,1,79,1,1,59
146,杭州,线下,Male,<20,Weekend,T恤,1,99,1,1,49
479,深圳,线下,Female,<20,Weekday,T恤,1,198,1,2,49
605,成都,线下,Male,40-44,Weekday,运动,1,64,1,2,49
616,成都,线下,Female,35-39,Weekday,短裤,1,40,1,1,19
430,成都,线下,Female,35-39,Weekday,牛仔裤,1,59,1,1,69
182,广州,线上,Female,<20,Weekday,T恤,1,79,1,1,49
796,深圳,线下,Female,35-39,Weekday,T恤,1,59,1,1,49
420,广州,线上,Male,30-34,Weekend,短裤,1,79,1,1,19
738,深圳,线下,Female,25-29,Weekday,T恤,2,215,2,5,49
649,杭州,线下,Male,>=60,Weekend,T恤,2,547,2,3,49
146,杭州,线下,Male,25-29,Weekend,短裤,2,120,2,3,19
738,深圳,线下,Female,35-39,Weekday,当季新品,2,158,2,2,59
496,上海,线下,Female,50-54,Weekend,T恤,1,79,1,1,49
325,上海,线下,Female,35-39,Weekday,T恤,1,39,1,1,49
312,杭州,线下,Female,35-39,Weekday,T恤,1,79,1,1,49
208,重庆,线下,Male,20-24,Weekend,短裤,1,33,1,1,19
323,武汉,线下,Male,20-24,Weekend,T恤,1,79,1,1,49
738,深圳,线下,Female,35-39,Weekend,T恤,2,158,2,2,49
148,深圳,线下,Male,40-44,Weekday,T恤,1,79,1,1,49
758,杭州,线下,Female,20-24,Weekday,T恤,4,396,4,4,49
616,成都,线下,Male,25-29,Weekend,T恤,1,99,1,1,49
737,深圳,线下,Male,30-34,Weekday,短裤,1,79,1,2,19
649,杭州,线下,Female,20-24,Weekday,T恤,5,543.53,5,7,49
91,武汉,线上,Female,20-24,Weekend,T恤,1,79,1,1,49
91,武汉,线上,Male,40-44,Weekday,T恤,1,99,1,1,49
168,武汉,线下,Female,20-24,Weekday,牛仔裤,1,59,1,1,69
616,成都,线下,Female,35-39,Weekday,T恤,1,99,1,1,49
182,广州,线上,Female,25-29,Weekend,裙子,1,99,1,1,59
182,广州,线上,Female,30-34,Weekday,当季新品,2,135,2,2,59
182,广州,线上,Male,25-29,Weekend,袜子,5,112,5,5,9
520,杭州,线下,Male,>=60,Weekday,T恤,1,79,1,1,49
229,深圳,线下,Female,30-34,Weekday,T恤,1,79,1,1,49
802,西安,线下,Female,30-34,Weekend,毛衣,2,348,2,2,99
758,杭州,线下,Female,35-39,Weekday,T恤,1,79,1,1,49
135,上海,线下,Male,25-29,Weekday,T恤,1,237,1,3,49
21,北京,线下,Female,35-39,Weekend,T恤,2,198,2,2,49
325,上海,线下,Female,25-29,Weekday,袜子,2,47,2,2,9
442,西安,线下,Female,>=60,Weekday,当季新品,1,49,1,1,59
496,上海,线下,Male,40-44,Weekday,T恤,1,79,1,1,49
758,杭州,线下,Male,>=60,Weekend,T恤,1,99,1,1,49
21,北京,线下,Female,40-44,Weekday,T恤,1,39,1,1,49
312,杭州,线下,Male,25-29,Weekend,T恤,4,495,4,5,49
737,深圳,线下,Male,20-24,Weekday,T恤,1,41.29,1,1,49
649,杭州,线下,Female,25-29,Weekday,T恤,2,158,2,2,49
737,深圳,线下,Male,30-34,Weekday,T恤,2,198,2,2,49
605,成都,线下,Female,35-39,Weekday,裙子,1,199,1,1,59
430,成都,线下,Male,30-34,Weekend,T恤,2,78,2,2,49
21,北京,线下,Female,>=60,Weekday,运动,4,545,5,5,49
19,南京,线下,Female,40-44,Weekend,牛仔裤,1,199,1,1,69
70,深圳,线下,Male,30-34,Weekend,牛仔裤,1,398,1,2,69
649,杭州,线下,Male,>=60,Weekday,T恤,1,59,1,1,49
207,上海,线上,Female,25-29,Weekend,T恤,1,79,1,1,49
360,成都,线下,Female,50-54,Weekday,短裤,1,66,1,2,19
32,武汉,线上,Male,20-24,Weekday,T恤,1,69.23,1,1,49
437,重庆,线下,Female,50-54,Weekend,当季新品,5,995,5,5,59
182,广州,线上,Female,40-44,Weekday,袜子,1,19,1,1,9
335,上海,线下,Female,30-34,Weekend,T恤,6,632,6,8,49
375,广州,线上,Female,40-44,Weekday,当季新品,1,46,1,1,59
496,上海,线下,Female,30-34,Weekday,袜子,1,79,1,1,9
605,成都,线下,Male,35-39,Weekday,毛衣,1,249,1,1,99
229,深圳,线下,Male,25-29,Weekday,T恤,2,237,2,3,49
91,武汉,线上,Female,55-59,Weekend,当季新品,1,199,1,1,59
168,武汉,线下,Female,30-34,Weekend,牛仔裤,3,157,3,3,69
479,深圳,线下,Female,30-34,Weekend,短裤,1,33,1,1,19
70,深圳,线下,Female,25-29,Weekday,牛仔裤,1,99,1,1,69
91,武汉,线上,Female,45-49,Weekend,T恤,1,39,1,1,49
32,武汉,线上,Female,50-54,Weekday,毛衣,1,246,1,1,99
480,重庆,线下,Female,40-44,Weekend,当季新品,1,79,1,1,59
335,上海,线下,Female,20-24,Weekday,毛衣,2,348,2,2,99
479,深圳,线下,Female,<20,Weekday,T恤,1,198,1,2,49
255,杭州,线下,Male,20-24,Weekday,袜子,1,27,1,1,9
312,杭州,线下,Male,25-29,Weekday,T恤,2,198,2,2,49
255,杭州,线下,Male,25-29,Weekend,配件,1,99,1,1,29
19,南京,线下,Female,25-29,Weekday,T恤,8,879.48,8,9,49
658,深圳,线下,Female,50-54,Weekday,当季新品,1,145,1,1,59
429,西安,线下,Male,>=60,Weekday,T恤,1,79,1,1,49
98,成都,线下,Female,20-24,Weekday,T恤,1,57,1,1,49
68,重庆,线上,Female,55-59,Weekday,配件,1,149,1,1,29
207,上海,线上,Male,>=60,Weekday,T恤,1,59,1,1,49
142,上海,线下,Female,50-54,Weekday,袜子,1,79,1,1,9
207,上海,线上,Female,30-34,Weekday,袜子,3,117,3,3,9
98,成都,线下,Female,30-34,Weekday,T恤,2,198,2,2,49
758,杭州,线下,Female,35-39,Weekend,运动,1,39,1,1,49
802,西安,线下,Female,50-54,Weekday,当季新品,1,112.56,1,2,59
399,广州,线下,Female,35-39,Weekday,袜子,1,79,1,3,9
420,广州,线上,Male,30-34,Weekend,T恤,1,59,1,1,49
616,成都,线下,Female,30-34,Weekend,袜子,3,91,3,4,9
605,成都,线下,Male,20-24,Weekend,配件,3,257,3,3,29
738,深圳,线下,Female,35-39,Weekend,T恤,4,395,4,5,49
32,武汉,线上,Female,35-39,Weekday,T恤,2,158,2,2,49
70,深圳,线下,Female,40-44,Weekend,T恤,1,158,1,2,49
46,武汉,线下,Female,35-39,Weekday,T恤,1,99,1,1,49
207,上海,线上,Male,25-29,Weekend,T恤,1,79,1,1,49
98,成都,线下,Female,45-49,Weekday,毛衣,1,298,1,2,99
658,深圳,线下,Male,30-34,Weekend,袜子,1,27,1,1,9
325,上海,线下,Female,40-44,Weekday,T恤,2,98,2,2,49
420,广州,线上,Male,45-49,Weekday,运动,1,99,1,3,49
430,成都,线下,Male,25-29,Weekday,T恤,1,99,1,1,49
649,杭州,线下,Female,50-54,Weekend,牛仔裤,1,59,1,1,69
437,重庆,线下,Female,50-54,Weekday,T恤,1,79,1,1,49
207,上海,线上,Female,35-39,Weekday,裙子,5,890,5,5,59
437,重庆,线下,Male,35-39,Weekend,裙子,2,178,2,2,59
70,深圳,线下,Male,35-39,Weekday,T恤,1,79,1,1,49
21,北京,线下,Male,40-44,Weekday,裙子,1,79,1,1,59
738,深圳,线下,Female,35-39,Weekday,T恤,1,77,1,1,49
575,杭州,线下,Male,20-24,Weekday,短裤,1,33,1,1,19
430,成都,线下,Female,25-29,Weekday,短裤,1,33,1,1,19
32,武汉,线上,Male,25-29,Weekday,T恤,1,79,1,1,49
420,广州,线上,Female,40-44,Weekend,当季新品,1,79,1,1,59
648,西安,线下,Female,25-29,Weekend,短裤,3,132,3,4,19
315,武汉,线下,Female,30-34,Weekend,牛仔裤,2,77,2,2,69
758,杭州,线下,Male,>=60,Weekday,运动,1,149,1,1,49
738,深圳,线下,Female,35-39,Weekend,短裤,1,33,1,1,19
148,深圳,线下,Female,35-39,Weekday,牛仔裤,1,19,1,1,69
50,武汉,线上,Female,40-44,Weekday,袜子,1,20,1,1,9
52,武汉,线上,Male,40-44,Weekday,袜子,1,19,1,1,9
738,深圳,线下,Female,30-34,Weekend,T恤,3,217,3,3,49
21,北京,线下,Female,40-44,Weekday,当季新品,2,390,2,6,59
758,杭州,线下,Female,45-49,Weekend,T恤,2,316,2,4,49
207,上海,线上,Female,25-29,Weekday,当季新品,2,120,2,3,59
519,杭州,线下,Female,30-34,Weekend,运动,1,39,1,1,49
148,深圳,线下,Male,20-24,Weekday,袜子,1,26,1,1,9
737,深圳,线下,Female,>=60,Weekend,当季新品,1,44,1,1,59
46,武汉,线下,Female,40-44,Weekday,运动,2,78,2,2,49
420,广州,线上,Male,50-54,Weekday,运动,1,39,1,1,49
738,深圳,线下,Male,35-39,Weekday,短裤,2,78,2,2,19
315,武汉,线下,Female,40-44,Weekday,配件,1,99,1,1,29
245,杭州,线下,Male,>=60,Weekday,T恤,1,59,1,1,49
19,南京,线下,Female,40-44,Weekend,T恤,1,99,1,1,49
255,杭州,线下,Female,30-34,Weekday,T恤,2,198,2,2,49
207,上海,线上,Female,30-34,Weekend,T恤,1,79,1,1,49
248,杭州,线下,Female,20-24,Weekday,袜子,1,79,1,1,9
245,杭州,线下,Female,30-34,Weekday,T恤,2,198,2,2,49
479,深圳,线下,Female,25-29,Weekday,T恤,1,99,1,1,49
325,上海,线下,Male,40-44,Weekday,当季新品,1,73,1,1,59
658,深圳,线下,Female,20-24,Weekend,T恤,5,465.41,5,5,49
146,杭州,线下,Female,30-34,Weekend,当季新品,1,75,1,1,59
146,杭州,线下,Female,30-34,Weekday,运动,1,298,1,2,49
248,杭州,线下,Female,35-39,Weekday,牛仔裤,13,2087,13,13,69
91,武汉,线上,Female,20-24,Weekday,T恤,4,396,4,4,49
21,北京,线下,Female,45-49,Weekday,T恤,1,59,1,1,49
758,杭州,线下,Female,25-29,Weekday,T恤,1,99,1,1,49
519,杭州,线下,Male,>=60,Weekday,T恤,1,59,1,1,49
479,深圳,线下,Female,25-29,Weekday,裙子,3,447,3,3,59
231,广州,线下,Male,25-29,Weekday,袜子,1,26,1,1,9
248,杭州,线下,Female,25-29,Weekday,T恤,1,59,1,1,49
52,武汉,线上,Male,25-29,Weekday,T恤,1,99,1,1,49
658,深圳,线下,Female,25-29,Weekend,裙子,1,149,1,1,59
46,武汉,线下,Male,>=60,Weekday,当季新品,2,157,2,2,59
325,上海,线下,Female,40-44,Weekday,袜子,2,158,2,2,9
658,深圳,线下,Male,20-24,Weekday,T恤,1,59,1,1,49
611,深圳,线下,Female,30-34,Weekend,T恤,1,99,1,1,49
429,西安,线下,Female,40-44,Weekday,牛仔裤,1,59,1,1,69
669,重庆,线下,Male,45-49,Weekday,运动,1,99,1,1,49
20,深圳,线下,Female,30-34,Weekend,T恤,3,396,3,4,49
148,深圳,线下,Male,35-39,Weekday,袜子,2,47,2,2,9
229,深圳,线下,Unkown,Unkown,Weekday,T恤,1,99,1,1,49
520,杭州,线下,Male,45-49,Weekday,当季新品,1,189,1,1,59
479,深圳,线下,Female,30-34,Weekday,T恤,4,176,4,4,49
796,深圳,线下,Male,35-39,Weekday,毛衣,1,199,1,1,99
335,上海,线下,Male,25-29,Weekend,T恤,1,78,1,1,49
479,深圳,线下,Male,>=60,Weekend,毛衣,1,199,1,1,99
255,杭州,线下,Male,>=60,Weekend,T恤,1,59,1,1,49
611,深圳,线下,Female,35-39,Weekend,T恤,1,118,1,2,49
420,广州,线上,Male,20-24,Weekday,袜子,4,145,4,6,9
19,南京,线下,Male,25-29,Weekend,T恤,1,79,1,1,49
375,广州,线上,Female,35-39,Weekday,运动,1,99,1,1,49
245,杭州,线下,Female,20-24,Weekend,T恤,1,79,1,1,49
21,北京,线下,Female,35-39,Weekend,牛仔裤,1,59,1,1,69
480,重庆,线下,Female,35-39,Weekend,T恤,1,198,1,2,49
649,杭州,线下,Female,<20,Weekday,T恤,1,79,1,1,49
738,深圳,线下,Female,25-29,Weekday,毛衣,1,199,1,1,99
182,广州,线上,Male,>=60,Weekend,牛仔裤,1,59,1,1,69
737,深圳,线下,Male,20-24,Weekday,配件,2,244.87,2,4,29
519,杭州,线下,Male,35-39,Weekday,当季新品,3,590,3,3,59
802,西安,线下,Female,20-24,Weekend,T恤,5,895,5,5,49
738,深圳,线下,Female,>=60,Weekend,T恤,1,39,1,1,49
437,重庆,线下,Male,25-29,Weekend,运动,1,79,1,1,49
738,深圳,线下,Female,35-39,Weekend,T恤,1,79,1,1,49
430,成都,线下,Female,30-34,Weekend,袜子,1,49,1,1,9
46,武汉,线下,Female,25-29,Weekend,当季新品,1,49,1,1,59
738,深圳,线下,Female,40-44,Weekday,T恤,1,59,1,1,49
430,成都,线下,Female,35-39,Weekend,T恤,1,99,1,1,49
399,广州,线下,Female,35-39,Weekend,牛仔裤,1,118,1,2,69
91,武汉,线上,Male,>=60,Weekday,毛衣,1,249,1,1,99
229,深圳,线下,Female,30-34,Weekend,T恤,1,55.38,1,1,49
312,杭州,线下,Male,20-24,Weekend,T恤,2,198,2,2,49
98,成都,线下,Male,35-39,Weekday,短裤,1,40,1,1,19
399,广州,线下,Male,35-39,Weekday,配件,1,79,1,1,29
52,武汉,线上,Female,20-24,Weekend,T恤,5,594,5,6,49
831,杭州,线下,Male,30-34,Weekday,运动,1,33,1,1,49
315,武汉,线下,Male,20-24,Weekend,毛衣,1,99,1,1,99
70,深圳,线下,Male,>=60,Weekday,T恤,1,59,1,1,49
245,杭州,线下,Female,25-29,Weekday,短裤,1,39,1,1,19
52,武汉,线上,Male,40-44,Weekend,T恤,1,99,1,1,49
208,重庆,线下,Male,>=60,Weekday,T恤,2,297,2,3,49
19,南京,线下,Male,25-29,Weekday,袜子,3,86,3,4,9
98,成都,线下,Male,25-29,Weekday,牛仔裤,1,118,1,2,69
323,武汉,线下,Male,>=60,Weekday,T恤,1,99,1,1,49
68,重庆,线上,Male,>=60,Weekday,牛仔裤,2,547,2,3,69
19,南京,线下,Female,35-39,Weekday,T恤,5,474,5,6,49
758,杭州,线下,Female,45-49,Weekday,裙子,1,149,1,1,59
208,重庆,线下,Male,25-29,Weekday,T恤,1,99,1,1,49
19,南京,线下,Male,20-24,Weekday,当季新品,1,77,1,1,59
146,杭州,线下,Male,35-39,Weekday,毛衣,2,448,2,2,99
315,武汉,线下,Female,25-29,Weekday,T恤,3,237,3,3,49
52,武汉,线上,Male,20-24,Weekday,配件,1,97,1,1,29
420,广州,线上,Male,40-44,Weekend,当季新品,1,149,1,1,59
248,杭州,线下,Female,<20,Weekday,T恤,1,59,1,1,49
208,重庆,线下,Male,25-29,Weekend,短裤,2,66,2,2,19
208,重庆,线下,Male,20-24,Weekend,T恤,1,79,1,1,49
375,广州,线上,Male,40-44,Weekday,短裤,1,40,1,1,19
50,武汉,线上,Male,30-34,Weekend,当季新品,1,58,1,1,59
649,杭州,线下,Male,40-44,Weekday,T恤,1,99,1,1,49
280,深圳,线下,Female,20-24,Weekend,T恤,2,118,2,2,49
137,西安,线上,Female,25-29,Weekday,T恤,1,198,1,2,49
449,武汉,线下,Female,40-44,Weekday,T恤,1,79,1,1,49
255,杭州,线下,Female,50-54,Weekday,配件,1,59,1,1,29
479,深圳,线下,Female,30-34,Weekend,T恤,1,59,1,1,49
256,武汉,线下,Male,30-34,Weekday,配件,4,395,4,5,29
21,北京,线下,Male,25-29,Weekday,T恤,2,138,2,2,49
520,杭州,线下,Female,30-34,Weekend,T恤,1,99,1,1,49
336,西安,线下,Male,>=60,Weekend,T恤,2,246.6,2,2,49
375,广州,线上,Male,25-29,Weekday,短裤,2,239,2,7,19
207,上海,线上,Female,20-24,Weekend,T恤,1,79,1,1,49
20,深圳,线下,Female,50-54,Weekday,当季新品,1,91,2,2,59
758,杭州,线下,Female,30-34,Weekday,运动,4,442.43,4,4,49
616,成都,线下,Male,30-34,Weekend,袜子,1,79,1,1,9
449,武汉,线下,Female,40-44,Weekend,当季新品,3,735,4,5,59
255,杭州,线下,Female,30-34,Weekday,短裤,3,113,3,3,19
520,杭州,线下,Male,25-29,Weekend,运动,1,39,1,1,49
52,武汉,线上,Male,25-29,Weekend,T恤,2,198,2,2,49
280,深圳,线下,Female,20-24,Weekend,T恤,3,213.21,3,3,49
479,深圳,线下,Male,30-34,Weekend,T恤,1,99,1,1,49
168,武汉,线下,Female,30-34,Weekend,当季新品,3,237,3,3,59
20,深圳,线下,Female,>=60,Weekend,T恤,1,99,1,1,49
255,杭州,线下,Female,<20,Weekend,牛仔裤,2,98,2,2,69
168,武汉,线下,Female,30-34,Weekday,牛仔裤,3,156,3,3,69
46,武汉,线下,Female,20-24,Weekday,T恤,1,99,1,1,49
207,上海,线上,Male,20-24,Weekend,T恤,1,99,1,1,49
248,杭州,线下,Female,>=60,Weekday,T恤,1,59,1,1,49
168,武汉,线下,Female,25-29,Weekend,裙子,1,199,1,1,59
46,武汉,线下,Female,30-34,Weekend,当季新品,1,76,1,1,59
738,深圳,线下,Male,30-34,Weekday,牛仔裤,2,156,3,3,69
429,西安,线下,Female,30-34,Weekday,T恤,1,39,1,1,49
231,广州,线下,Female,35-39,Weekday,短裤,1,39,1,1,19
479,深圳,线下,Male,25-29,Weekend,T恤,3,316,3,4,49
207,上海,线上,Male,20-24,Weekday,配件,4,465.28,5,5,29
335,上海,线下,Female,35-39,Weekend,牛仔裤,1,39,1,1,69
420,广州,线上,Female,20-24,Weekday,T恤,3,449,3,5,49
280,深圳,线下,Female,30-34,Weekday,袜子,2,97,2,3,9
480,重庆,线下,Female,30-34,Weekend,运动,1,99,1,1,49
399,广州,线下,Female,25-29,Weekday,当季新品,1,129,1,1,59
369,广州,线下,Female,20-24,Weekend,配件,1,99,1,1,29
255,杭州,线下,Female,30-34,Weekday,T恤,2,158,2,2,49
616,成都,线下,Female,35-39,Weekend,T恤,2,155.33,2,2,49
437,重庆,线下,Female,35-39,Weekend,短裤,1,33,1,1,19
325,上海,线下,Female,35-39,Weekday,T恤,10,1310.55,11,12,49
91,武汉,线上,Female,20-24,Weekday,毛衣,1,149,1,1,99
207,上海,线上,Male,20-24,Weekday,毛衣,1,498,1,2,99
325,上海,线下,Male,30-34,Weekday,短裤,1,40,1,1,19
231,广州,线下,Female,30-34,Weekend,当季新品,1,55,1,1,59
430,成都,线下,Male,40-44,Weekend,当季新品,1,54,1,1,59
280,深圳,线下,Male,>=60,Weekday,T恤,1,99,1,1,49
738,深圳,线下,Female,25-29,Weekend,T恤,6,629,6,8,49
737,深圳,线下,Male,35-39,Weekend,T恤,2,158,2,2,49
28,武汉,线上,Male,35-39,Weekday,当季新品,1,54,1,1,59
611,深圳,线下,Female,40-44,Weekday,袜子,1,49,1,1,9
28,武汉,线上,Female,35-39,Weekday,当季新品,2,135,2,2,59
21,北京,线下,Male,35-39,Weekend,T恤,1,99,1,1,49
135,上海,线下,Male,50-54,Weekday,短裤,1,39,1,1,19
616,成都,线下,Male,35-39,Weekend,当季新品,2,135,2,2,59
21,北京,线下,Female,25-29,Weekday,T恤,3,157,3,3,49
146,杭州,线下,Male,<20,Weekend,当季新品,1,79,1,1,59
248,杭州,线下,Male,30-34,Weekday,当季新品,4,328,5,6,59
479,深圳,线下,Male,35-39,Weekend,T恤,3,297,3,3,49
399,广州,线下,Male,35-39,Weekend,当季新品,1,199,1,1,59
207,上海,线上,Female,25-29,Weekend,袜子,1,39,1,1,9
52,武汉,线上,Female,30-34,Weekend,袜子,1,27,1,1,9
248,杭州,线下,Male,20-24,Weekend,T恤,4,396,4,4,49
248,杭州,线下,Female,50-54,Weekday,T恤,1,118,1,2,49
738,深圳,线下,Male,25-29,Weekday,牛仔裤,1,199,1,1,69
442,西安,线下,Female,30-34,Weekend,T恤,1,149,1,1,49
52,武汉,线上,Female,25-29,Weekday,裙子,4,646,4,4,59
669,重庆,线下,Female,20-24,Weekday,T恤,1,118,1,2,49
758,杭州,线下,Male,30-34,Weekend,T恤,1,99,1,1,49
21,北京,线下,Female,20-24,Weekend,T恤,2,198,2,2,49
480,重庆,线下,Female,20-24,Weekend,T恤,1,39,1,1,49
229,深圳,线下,Male,>=60,Weekday,T恤,1,99,1,1,49
98,成都,线下,Female,35-39,Weekday,T恤,1,99,1,1,49
91,武汉,线上,Female,25-29,Weekend,短裤,4,152,4,4,19
182,广州,线上,Male,45-49,Weekday,T恤,1,79,1,1,49
182,广州,线上,Female,30-34,Weekend,T恤,1,78,1,2,49
70,深圳,线下,Male,35-39,Weekday,裙子,1,149,1,1,59
611,深圳,线下,Male,25-29,Weekend,T恤,2,118,2,2,49
28,武汉,线上,Male,>=60,Weekend,当季新品,1,79,1,1,59
70,深圳,线下,Female,>=60,Weekday,T恤,2,198,2,2,49
168,武汉,线下,Female,35-39,Weekend,T恤,1,59,1,1,49
135,上海,线下,Male,20-24,Weekend,T恤,1,99,1,1,49
229,深圳,线下,Male,50-54,Weekend,T恤,1,79,1,1,49
802,西安,线下,Male,25-29,Weekday,T恤,1,59,1,1,49
669,重庆,线下,Male,50-54,Weekday,短裤,1,33,1,1,19
231,广州,线下,Male,25-29,Weekend,当季新品,1,59,1,1,59
360,成都,线下,Female,30-34,Weekend,T恤,1,79,1,1,49
323,武汉,线下,Male,>=60,Weekday,T恤,1,79,1,1,49
437,重庆,线下,Female,40-44,Weekend,袜子,1,78,2,2,9
207,上海,线上,Male,25-29,Weekend,当季新品,3,214,3,3,59
135,上海,线下,Male,>=60,Weekend,T恤,1,99,1,1,49
325,上海,线下,Female,30-34,Weekend,牛仔裤,1,19,1,1,69
229,深圳,线下,Female,45-49,Weekday,T恤,1,77.76,1,1,49
46,武汉,线下,Female,40-44,Weekday,T恤,1,99,1,1,49
